Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Diamond Weight (ct) (product.metafields.custom.diamond_weight_ct),Colors (product.metafields.jhango.colors),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Bracelet design (product.metafields.shopify.bracelet-design),Color (product.metafields.shopify.color-pattern),Earring design (product.metafields.shopify.earring-design),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Necklace design (product.metafields.shopify.necklace-design),Ring design (product.metafields.shopify.ring-design),Ring size (product.metafields.shopify.ring-size),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Status
butterfly-ring-featuring-sparkling-white-swarovski,Butterfly ring featuring sparkling white Swarovski,"<p><strong>Size -15</strong></p>
<p>Embrace sophistication with our butterfly ring featuring sparkling white Swarovski zircon and a radiant solitaire. This adjustable ring beautifully blends the allure of a butterfly motif with the brilliance of Swarovski zircon, ensuring a stylish and versatile addition to your jewelry collection.</p>",SVADEZI,Apparel & Accessories > Jewelry > Rings,Ring,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,SLR92/18999,4.73,shopify,30,continue,manual,2549.0,4206.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/000.jpg?v=1740601259,1,,false,,,200,,,,,,,,,,,,,,'0,,,,,,,,,,,,,,,,g,,,true,,,active
butterfly-ring-featuring-sparkling-white-swarovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/199.jpg?v=1740601263,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butterfly-ring-featuring-sparkling-white-swarovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/dgg.jpg?v=1740601270,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rectangular-sleek-multi-stone-earrings-in-925-silver-by-svadezi,Rectangular Sleek Multi Stone Earrings in 925 Silver by SVADEZI,"<p><strong>Length- 3cm Width- 0.3 cm</strong></p>
<p>Discover sophistication with our rectangular semi-precious stone earrings, boasting vibrant hues that catch the eye. The sleek design adds an elegant touch to any ensemble, making them a versatile choice for both casual and formal occasions.</p>",SVADEZI,Apparel & Accessories > Jewelry > Earrings,earrings,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,STPS/17932,4.48,shopify,30,continue,manual,2449.0,3600.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/10_27d98ad4-8310-477c-9028-5d366ce8093b.jpg?v=1740601272,1,,false,,,194,,,,,,,,,,,,,,'0,,,,,,,,,,,,,,,,g,,,true,,,active
rectangular-sleek-multi-stone-earrings-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/IMG_5688.jpg?v=1740601274,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rectangular-sleek-multi-stone-earrings-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/m.jpg?v=1740601275,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dazzling-white-swarovski-pendant-set-in-925-silver-by-svadezi,Dazzling white Swarovski pendant Set in 925 Silver by SVADEZI,"<p><span>Pendent With Chain Length - 22.8 cm (Adjustable)</span></p>
<p><span> Earring Length- 2.3 cm Width- 1.5 cm </span></p>
<p>Presenting our exquisite silver pendant set featuring a dazzling white Swarovski zircon top and a captivating white round crystal hanging below. This chic and stylish accessory effortlessly combines elegance with modernity, making it the perfect addition to any ensemble.</p>",SVADEZI,Apparel & Accessories > Jewelry > Charms & Pendants,pendant,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,SCSET/1169,9.74,shopify,30,continue,manual,3749.0,4382.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/36_41398dbb-6af1-4a52-81af-9e9459e274a9.jpg?v=1740601278,1,,false,,,192,,,,,,,,,,,,,,'0,,,,,,,,,,,,,,,,g,,,true,,,active
dazzling-white-swarovski-pendant-set-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/06_5442009a-fc54-4c2e-a4cc-7aa13a6ec780.jpg?v=1740601280,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dazzling-white-swarovski-pendant-set-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/07_526d878a-8727-4481-8bdf-e096a1ea0267.jpg?v=1740601282,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dazzling-white-swarovski-pendant-set-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/29_cb05f580-63c6-4173-89d4-a7080f599702.jpg?v=1740601285,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butterfly-casting-ring-in-925-silver-by-svadezi,Butterfly Casting Ring in 925 Silver by SVADEZI,"<p>Add a touch of whimsy to your ensemble with our stunning silver butterfly adjustable ring. Crafted with precision from high-quality silver, this charming piece exudes elegance and grace. The intricate butterfly motif lends a playful yet stylish vibe, making it a standout accessory for any occasion.</p>",SVADEZI,Apparel & Accessories > Jewelry > Rings,Ring,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,SLR92/18947,1.89,shopify,36,continue,manual,1749.0,2319.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/72.jpg?v=1740601286,1,,false,,,200,,,,,,,,,,,,,,'0,,,,,,,,,,,,,,,,g,,,true,,,active
butterfly-casting-ring-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/28.jpg?v=1740601290,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butterfly-casting-ring-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/71.jpg?v=1740601294,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swarovski-blue-pendant-in-925-silver-by-svadezi,Swarovski Blue Pendant in 925 Silver by SVADEZI,"<p><strong>Length- 23.5 cm (Adjustable)</strong></p>
<p>Silver adjustable chain showcasing a heart pendant crafted from semi-precious blue stone, embellished with intricate lines and a flower design in dazzling white Swarovski zircon. This elegant piece seamlessly combines the natural allure of the blue stone with the shimmer of Swarovski zircon, adding a touch of sophistication to any ensemble.</p>",SVADEZI,Apparel & Accessories > Jewelry > Charms & Pendants,pendant,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,SCH/14754,6.71,shopify,30,continue,manual,2749.0,3640.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/25.jpg?v=1740601296,1,,false,,,192,,,,,,,,,,,,,,'0,,,,,,,,,,,,,,,,g,,,true,,,active
swarovski-blue-pendant-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/15.jpg?v=1740601302,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swarovski-blue-pendant-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/39.jpg?v=1740601304,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pristine-cut-quartz-bracelete-in-925-silver-by-svadezi,Pristine cut Quartz Bracelete in 925 Silver by SVADEZI,"<p><strong>Length- 17 cm</strong></p>
<p>Presenting our exquisite silver chain bracelet, featuring a pristine white rectangular crystal at its heart, embraced by a halo of dazzling white Swarovski zircon. This understated yet elegant piece is perfect for adding a touch of sophistication to any outfit.</p>",SVADEZI,Apparel & Accessories > Jewelry > Bracelets,bracelet,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,SBRL/11006,5.62,shopify,30,continue,manual,2749.0,3626.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/33_6020f3cd-390b-4084-b37e-9763cf657ef8.jpg?v=1740601307,1,,false,,,191,,,,,,,,,,,,,,'0,,,,,,,,,,,,,,,,g,,,true,,,active
pristine-cut-quartz-bracelete-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/IMG_20240302_202602.jpg?v=1740601309,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pristine-cut-quartz-bracelete-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/91.jpg?v=1740601313,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vibrant-colored-zirconiumring-in-925-silver-by-svadezi,Vibrant colored Zirconium ring in 925 Silver by SVADEZI,"<p>Elevate your style with our sterling silver crossed ring adorned with dazzling white Swarovski zircon and a vibrant colored semi-precious stone. This chic and contemporary design merges the elegance of Swarovski zircon with the vibrant allure of the colored stone, creating a stunning and distinctive accessory.</p>",SVADEZI,Apparel & Accessories > Jewelry > Rings,Ring,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,SLR92/18947,7.51,shopify,30,continue,manual,3049.0,4209.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/54_8fbdebea-0f97-4cde-a6e7-13ec941f0139.jpg?v=1740601315,1,,false,,,200,,,,,,,,,,,,,,'0,,,,,,,,,,,,,,,,g,,,true,,,active
vibrant-colored-zirconiumring-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/002_940aaf8e-0321-451e-a6e2-ba76577cc36a.jpg?v=1740601319,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vibrant-colored-zirconiumring-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/186.jpg?v=1740601321,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blue-zirconium-rose-gold-studs-in-925-silver-by-svadezi,Blue Zirconium Rose Gold Studs in 925 Silver by SVADEZI,"<p><strong>Length- 1.0cm Width-1.0cm</strong></p>
<p>Introducing our exquisite Rose Gold Butterfly Earrings, adorned with stunning blue semi-precious stones as studs. Crafted with rose gold polish and silver, these earrings exude sophistication and charm, perfect for adding a touch of elegance to any ensemble.</p>",SVADEZI,Apparel & Accessories > Jewelry > Earrings,earrings,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,STPS/15221,1.28,shopify,20,deny,manual,1649.0,2070.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/7.jpg?v=1740601324,1,,false,,,194,,,,,,,,,,,,,,'0,,,,,,,,,,,,,,,,g,,,true,,,active
blue-zirconium-rose-gold-studs-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/93.jpg?v=1740601329,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blue-zirconium-rose-gold-studs-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/290.jpg?v=1740601333,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swarovski-leaf-earrings-in-925-silver-by-svadezi,Swarovski leaf Earrings in 925 Silver by SVADEZI,"<p><strong>Length- 3.5 cm width- 1.3 cm</strong></p>
<p>Rose gold polish silver earrings in a leaf design adorned with white Swarovski zircon and featuring a white pearl hanging in the center. This nature-inspired and elegant design adds a touch of sophistication and natural beauty to your jewelry collection.</p>",SVADEZI,Apparel & Accessories > Jewelry > Earrings,earrings,,false,Color,rose-gold,product.metafields.shopify.color-pattern,,,,,,,STPS/17921,4.28,shopify,29,continue,manual,2649.0,3875.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/04_95e7771d-55bf-461b-bddb-656d73171848.jpg?v=1740601335,1,,false,,,194,,,,,,,,,,,,,,,,,rose-gold; white-gold,,rose-gold; silver,,,,,female,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/04_95e7771d-55bf-461b-bddb-656d73171848.jpg?v=1740601335,g,,,true,,,active
swarovski-leaf-earrings-in-925-silver-by-svadezi,,,,,,,,,white-gold,,,,,,,,STPS/17922,4.28,,29,deny,manual,2649.0,3875.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/98.jpg?v=1740601339,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/03.jpg?v=1740601343,g,,,,,,
swarovski-leaf-earrings-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/fhh.jpg?v=1740601341,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swarovski-leaf-earrings-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/03.jpg?v=1740601343,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swarovski-leaf-earrings-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/33.jpg?v=1740601347,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swarovski-leaf-earrings-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/97_bd313755-56c0-472f-9f9e-d44c200648fc.jpg?v=1740601350,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charming-bird-and-flower-ring-adjustable-in-925-silver-by-svadezi,Charming Bird and Flower Ring (Adjustable) in 925 Silver by SVADEZI,"<p>Introducing our lightweight ring, crafted with sterling silver and adorned with a charming bird and half-flower design. The center opening adds a touch of versatility to this elegant piece, making it a standout accessory for any occasion. With its unique craftsmanship and style, this ring is sure to add a touch of sophistication to your look.</p>",SVADEZI,Apparel & Accessories > Jewelry > Rings,Ring,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,SLR92/21733,2.53,shopify,30,deny,manual,2149.0,3117.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/45_fc0ce98b-bf15-459b-9a1f-9b41eba519c4.jpg?v=1740601353,1,,false,,,200,,,,,,,,,,,,,,'0,,,,,,,,,,,,,,,,g,,,true,,,active
charming-bird-and-flower-ring-adjustable-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/51.jpg?v=1740601355,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charming-bird-and-flower-ring-adjustable-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/gfhj.jpg?v=1740601359,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evil-eye-earring-in-925-silver-by-svadezi,Evil Eye Earring in 925 Silver by SVADEZI,"<p><strong>Length- 2.5cm </strong></p>
<p><strong>Width- 1 cm </strong></p>
<p>Embrace mysticism and spirituality with our captivating Evil Eye Earring. Crafted with a unique design, this earring is a symbol of protection and positivity, making it a meaningful addition to any jewelry collection. Perfect for those who appreciate both style and symbolism, this earring is sure to make a statement wherever you go.</p>",SVADEZI,Apparel & Accessories > Jewelry > Earrings,earrings,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,STPS/15167,4.3,shopify,30,continue,manual,2549.0,4216.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/01_16.jpg?v=1740601361,1,,false,,,194,,,,,,,,,,,,,,'0,,,,,,,,,,,,,,,,g,,,true,,,active
evil-eye-earring-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/84.jpg?v=1740601366,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evil-eye-earring-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/286.jpg?v=1740601371,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enamel-butterfly-ring-in-925-silver-by-svadezi,Enamel Butterfly ring in  925 Silver by SVADEZI,"<p>Elevate your style with our Enamel Butterfly ring, featuring shades of blue and yellow on its wings. This smart and minimalist accessory is perfect for special occasions, blending simplicity with sophistication for a flawless look.</p>",SVADEZI,Apparel & Accessories > Jewelry > Rings,,,false,Title,Default Title,,,,,,,,SLR92/21860,1.77,shopify,30,continue,manual,1749.0,2428.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/12.jpg?v=1740601372,1,,false,,,200,,,,,,,,,,,,,,'0,,,,,,,,,,,,,,,,g,,,true,,,active
enamel-butterfly-ring-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/15_171534df-2714-4070-8c2a-29cdb61aa52f.jpg?v=1740601375,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enamel-butterfly-ring-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/gfhyj.jpg?v=1740601380,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exquisite-swan-design-pendant-set-in-925-silver-by-svadezi,Exquisite Swan Design Pendant Set in 925 Silver by SVADEZI,"<p>The exquisite swan design, meticulously crafted from premium silver polish, exudes a luxurious and sophisticated aura. Adorned with shimmering zircon stones, the pendant emanates a subtle yet captivating sparkle, adding a touch of glamour to its elegance. With its graceful long neck and gracefully curved wings, the swan pendant stands out as a stunning and distinctive piece in any jewelry collection, symbolizing beauty and grace.</p>",SVADEZI,Apparel & Accessories > Jewelry > Charms & Pendants,pendant,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,SPST/5911,4.01,shopify,30,continue,manual,2349.0,2906.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/01_6.jpg?v=1740601382,1,,false,,,192,,,,,,,,,,,,,,'0,,,,,,,,,,,,,,,,g,,,true,,,active
exquisite-swan-design-pendant-set-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/114.jpg?v=1740601387,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exquisite-swan-design-pendant-set-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/Untitled-1.jpg?v=1740601392,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butterfly-minable-ring-adjustable-in-925-silver-by-svadezi,Butterfly Minable Ring (Adjustable) in 925 Silver by SVADEZI,"<p><strong>Adjustable</strong></p>
<p>The Butterfly Minable Ring enchants with its charming and captivating design, captivating attention with its delightful aesthetic. Its unique charm not only captivates the eye but also enhances its overall allure, making it a standout piece in any collection.</p>",SVADEZI,Apparel & Accessories > Jewelry > Rings,Ring,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,SLR92/20327,1.68,shopify,29,continue,manual,1749.0,2304.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/44.jpg?v=1740601394,1,,false,,,200,,,,,,,,,,,,,,,,,red; pink,,silver,fine-jewelry,,beaded,,female,,,,,,g,,,true,,,active
butterfly-minable-ring-adjustable-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/02_08db6837-8f0a-4c9e-ae37-b0b77436db5e.jpg?v=1740601397,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butterfly-minable-ring-adjustable-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/18.jpg?v=1740601402,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
majestic-swan-pendant-set-in-925-silver-by-svadezi,Majestic Swan pendant Set in 925 Silver by SVADEZI,"<p><strong>Chain 23cm (Adjustable)</strong></p>
<p><strong>Pendant Length - 2.0cm</strong></p>
<p><strong> Earrings Length - 1.4cm</strong></p>
<p>The sterling silver pendant set takes the form of a majestic swan, its elegant silhouette accentuated by a trio of delicately crafted leaves at its base, each adorned with shimmering zircons. This unique design captures the grace and beauty of the swan, while the sparkling zircons add a touch of allure and sophistication.</p>",SVADEZI,Apparel & Accessories > Jewelry > Charms & Pendants,pendant,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,SPST/5911,3.1,shopify,30,continue,manual,2749.0,4035.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/1_46.jpg?v=1740601404,1,,false,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,true,,,active
majestic-swan-pendant-set-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/07_2eef15b1-b942-482e-b830-bd9724922c7a.jpg?v=1740601408,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
majestic-swan-pendant-set-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/275.jpg?v=1740601413,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
intricate-enameling-feather-ring-in-925-silver-by-svadezi,Intricate Enameling feather Ring in 925 Silver by SVADEZI,"<p>Introducing our lightweight ring, designed with meticulous attention to detail. Featuring an intricate feather design at one end and a delicate drop at the other, this ring exudes elegance and charm. Its unique design sets it apart, making it a stylish and distinctive accessory for any occasion.</p>",SVADEZI,Apparel & Accessories > Jewelry > Rings,Ring,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,SLR92/21654,2.56,shopify,30,continue,manual,1749.0,2640.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/04_5041ed72-8c61-4d44-ac01-9816cd1a8b63.jpg?v=1740601415,1,,false,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,true,,,active
intricate-enameling-feather-ring-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/13_2.jpg?v=1740601420,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
intricate-enameling-feather-ring-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/13.jpg?v=1740601422,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pink-heart-cz-ring-in-925-silver-by-svadezi,Pink heart Cz Ring in 925 Silver by SVADEZI,"<p>Presenting our exquisite ring, adorned with a stunning zircon-studded heart at its center, creating a captivating focal point in the design. This addition elevates the ring's aesthetic appeal, imparting an extra touch of brilliance and drawing attention to its overall beauty.</p>",SVADEZI,Apparel & Accessories > Jewelry > Rings,Ring,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,SLR92/20027,2.1,shopify,30,continue,manual,1749.0,2640.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/011_9.jpg?v=1740601424,1,,false,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,true,,,active
pink-heart-cz-ring-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/08_a7ad3459-2b6c-41b8-bd8a-eed613293957.jpg?v=1740601427,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pink-heart-cz-ring-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/48.jpg?v=1740601430,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swarovski-bird-pendant-in-925-silver-by-svadezi,Swarovski Bird Pendant in 925 Silver by SVADEZI,"<p><strong>Length- 23 cm (Adjustable)</strong></p>
<p>Presenting our exquisite silver adjustable chain featuring a captivating bird pendant. This elegant accessory is adorned with shimmering white Swarovski zircon, complemented by a striking black stone for the eye and a luxurious purple stone at the center.</p>",SVADEZI,Apparel & Accessories > Jewelry > Charms & Pendants,natural crystal pendant,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,Length- 23 cm (Adjustable),3.12,shopify,30,continue,manual,2449.0,2900.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/sf.jpg?v=1740601433,1,,false,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,true,,,active
